year,district,district_en,lat,lon,crop,yield_c_ha,tmean_mjja,precip_mjja,gdd5,heat30,dry_max,et0,p30_anom,precip_spring,tmax_july,dtr,vpd_proxy,spei_proxy,year_trend,yield_roll3,ndvi_max,ndvi_flag
2022,Есильский,Esil,51.95,66.4,barley,12.65,18.84,140.9,1603.5,19,23,582.3,2.6,88.4,27.86,28.31,1.028,-441.4,17,10.94,,0
2022,Есильский,Esil,51.95,66.4,flax,5.86,18.84,140.9,1603.5,19,23,582.3,2.6,88.4,27.86,28.31,1.028,-441.4,17,6.57,,0
2022,Есильский,Esil,51.95,66.4,oats,10.79,18.84,140.9,1603.5,19,23,582.3,2.6,88.4,27.86,28.31,1.028,-441.4,17,10.45,,0
2022,Есильский,Esil,51.95,66.4,rapeseed,13.16,18.84,140.9,1603.5,19,23,582.3,2.6,88.4,27.86,28.31,1.028,-441.4,17,10.65,,0
2022,Есильский,Esil,51.95,66.4,spring_wheat,11.9,18.84,140.9,1603.5,19,23,582.3,2.6,88.4,27.86,28.31,1.028,-441.4,17,10.23,,0
2022,Есильский,Esil,51.95,66.4,sunflower,7.63,18.84,140.9,1603.5,19,23,582.3,2.6,88.4,27.86,28.31,1.028,-441.4,17,7.22,,0
2022,Кокшетау,Kokshetau,53.29,69.39,barley,13.87,17.84,216.8,1464.8,10,8,517.3,1.9,40.0,25.71,29.32,0.828,-300.5,17,12.0,,0
2022,Кокшетау,Kokshetau,53.29,69.39,flax,6.43,17.84,216.8,1464.8,10,8,517.3,1.9,40.0,25.71,29.32,0.828,-300.5,17,7.21,,0
2022,Кокшетау,Kokshetau,53.29,69.39,oats,11.83,17.84,216.8,1464.8,10,8,517.3,1.9,40.0,25.71,29.32,0.828,-300.5,17,11.46,,0
2022,Кокшетау,Kokshetau,53.29,69.39,rapeseed,14.43,17.84,216.8,1464.8,10,8,517.3,1.9,40.0,25.71,29.32,0.828,-300.5,17,11.68,,0
2022,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,13.06,17.84,216.8,1464.8,10,8,517.3,1.9,40.0,25.71,29.32,0.828,-300.5,17,11.22,,0
2022,Кокшетау,Kokshetau,53.29,69.39,sunflower,8.36,17.84,216.8,1464.8,10,8,517.3,1.9,40.0,25.71,29.32,0.828,-300.5,17,7.92,,0
2022,Сандыктауский,Sandyktau,52.45,68.75,barley,14.01,17.19,219.8,1382.6,6,9,504.0,12.3,51.9,25.02,29.35,0.804,-284.2,17,12.12,,0
2022,Сандыктауский,Sandyktau,52.45,68.75,flax,6.49,17.19,219.8,1382.6,6,9,504.0,12.3,51.9,25.02,29.35,0.804,-284.2,17,7.28,,0
2022,Сандыктауский,Sandyktau,52.45,68.75,oats,11.95,17.19,219.8,1382.6,6,9,504.0,12.3,51.9,25.02,29.35,0.804,-284.2,17,11.57,,0
2022,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,14.57,17.19,219.8,1382.6,6,9,504.0,12.3,51.9,25.02,29.35,0.804,-284.2,17,11.79,,0
2022,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,13.18,17.19,219.8,1382.6,6,9,504.0,12.3,51.9,25.02,29.35,0.804,-284.2,17,11.33,,0
2022,Сандыктауский,Sandyktau,52.45,68.75,sunflower,8.45,17.19,219.8,1382.6,6,9,504.0,12.3,51.9,25.02,29.35,0.804,-284.2,17,8.0,,0
2022,Шортандинский,Shortandy,51.7,70.99,barley,13.6,18.52,181.0,1523.5,11,11,548.7,8.1,68.1,26.8,30.3,1.007,-367.7,17,11.77,,0
2022,Шортандинский,Shortandy,51.7,70.99,flax,6.3,18.52,181.0,1523.5,11,11,548.7,8.1,68.1,26.8,30.3,1.007,-367.7,17,7.07,,0
2022,Шортандинский,Shortandy,51.7,70.99,oats,11.6,18.52,181.0,1523.5,11,11,548.7,8.1,68.1,26.8,30.3,1.007,-367.7,17,11.23,,0
2022,Шортандинский,Shortandy,51.7,70.99,rapeseed,14.15,18.52,181.0,1523.5,11,11,548.7,8.1,68.1,26.8,30.3,1.007,-367.7,17,11.45,,0
2022,Шортандинский,Shortandy,51.7,70.99,spring_wheat,12.8,18.52,181.0,1523.5,11,11,548.7,8.1,68.1,26.8,30.3,1.007,-367.7,17,11.0,,0
2022,Шортандинский,Shortandy,51.7,70.99,sunflower,8.2,18.52,181.0,1523.5,11,11,548.7,8.1,68.1,26.8,30.3,1.007,-367.7,17,7.77,,0
2022,Целиноградский,Tselinograd,51.18,71.03,barley,13.33,19.04,134.5,1519.5,8,11,537.4,-3.9,57.9,26.42,30.04,1.082,-402.9,17,11.53,,0
2022,Целиноградский,Tselinograd,51.18,71.03,flax,6.17,19.04,134.5,1519.5,8,11,537.4,-3.9,57.9,26.42,30.04,1.082,-402.9,17,6.93,,0
2022,Целиноградский,Tselinograd,51.18,71.03,oats,11.37,19.04,134.5,1519.5,8,11,537.4,-3.9,57.9,26.42,30.04,1.082,-402.9,17,11.01,,0
2022,Целиноградский,Tselinograd,51.18,71.03,rapeseed,13.87,19.04,134.5,1519.5,8,11,537.4,-3.9,57.9,26.42,30.04,1.082,-402.9,17,11.22,,0
2022,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,12.54,19.04,134.5,1519.5,8,11,537.4,-3.9,57.9,26.42,30.04,1.082,-402.9,17,10.78,,0
2022,Целиноградский,Tselinograd,51.18,71.03,sunflower,8.04,19.04,134.5,1519.5,8,11,537.4,-3.9,57.9,26.42,30.04,1.082,-402.9,17,7.61,,0
2022,Зерендинский,Zerenda,53.05,69.15,barley,14.42,17.21,209.0,1410.5,8,10,508.5,-5.4,40.3,25.32,29.35,0.794,-299.5,17,12.47,,0
2022,Зерендинский,Zerenda,53.05,69.15,flax,6.68,17.21,209.0,1410.5,8,10,508.5,-5.4,40.3,25.32,29.35,0.794,-299.5,17,7.49,,0
2022,Зерендинский,Zerenda,53.05,69.15,oats,12.3,17.21,209.0,1410.5,8,10,508.5,-5.4,40.3,25.32,29.35,0.794,-299.5,17,11.91,,0
2022,Зерендинский,Zerenda,53.05,69.15,rapeseed,15.0,17.21,209.0,1410.5,8,10,508.5,-5.4,40.3,25.32,29.35,0.794,-299.5,17,12.13,,0
2022,Зерендинский,Zerenda,53.05,69.15,spring_wheat,13.57,17.21,209.0,1410.5,8,10,508.5,-5.4,40.3,25.32,29.35,0.794,-299.5,17,11.66,,0
2022,Зерендинский,Zerenda,53.05,69.15,sunflower,8.69,17.21,209.0,1410.5,8,10,508.5,-5.4,40.3,25.32,29.35,0.794,-299.5,17,8.23,,0
2022,Жаксынский,Zhaksy,51.9,67.3,barley,12.51,18.13,144.4,1520.4,16,16,558.8,-7.4,62.5,26.89,29.27,0.925,-414.4,17,10.83,,0
2022,Жаксынский,Zhaksy,51.9,67.3,flax,5.8,18.13,144.4,1520.4,16,16,558.8,-7.4,62.5,26.89,29.27,0.925,-414.4,17,6.5,,0
2022,Жаксынский,Zhaksy,51.9,67.3,oats,10.67,18.13,144.4,1520.4,16,16,558.8,-7.4,62.5,26.89,29.27,0.925,-414.4,17,10.33,,0
2022,Жаксынский,Zhaksy,51.9,67.3,rapeseed,13.02,18.13,144.4,1520.4,16,16,558.8,-7.4,62.5,26.89,29.27,0.925,-414.4,17,10.53,,0
2022,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,11.78,18.13,144.4,1520.4,16,16,558.8,-7.4,62.5,26.89,29.27,0.925,-414.4,17,10.12,,0
2022,Жаксынский,Zhaksy,51.9,67.3,sunflower,7.54,18.13,144.4,1520.4,16,16,558.8,-7.4,62.5,26.89,29.27,0.925,-414.4,17,7.15,,0
2023,Атбасарский,Atbasar,51.81,68.36,barley,9.5,19.11,176.7,1631.2,26,20,572.7,23.6,110.2,29.41,30.03,1.074,-396.0,18,11.75,,0
2023,Атбасарский,Atbasar,51.81,68.36,flax,4.75,19.11,176.7,1631.2,26,20,572.7,23.6,110.2,29.41,30.03,1.074,-396.0,18,6.42,,0
2023,Атбасарский,Atbasar,51.81,68.36,oats,7.5,19.11,176.7,1631.2,26,20,572.7,23.6,110.2,29.41,30.03,1.074,-396.0,18,10.8,,0
2023,Атбасарский,Atbasar,51.81,68.36,rapeseed,12.63,19.11,176.7,1631.2,26,20,572.7,23.6,110.2,29.41,30.03,1.074,-396.0,18,11.93,,0
2023,Атбасарский,Atbasar,51.81,68.36,spring_wheat,8.74,19.11,176.7,1631.2,26,20,572.7,23.6,110.2,29.41,30.03,1.074,-396.0,18,11.02,,0
2023,Атбасарский,Atbasar,51.81,68.36,sunflower,7.5,19.11,176.7,1631.2,26,20,572.7,23.6,110.2,29.41,30.03,1.074,-396.0,18,7.5,,0
2023,Буландынский,Bulandy,52.63,70.42,barley,10.4,18.81,113.7,1509.8,19,13,543.6,-44.1,42.2,28.76,29.64,1.102,-429.9,18,12.86,,0
2023,Буландынский,Bulandy,52.63,70.42,flax,5.2,18.81,113.7,1509.8,19,13,543.6,-44.1,42.2,28.76,29.64,1.102,-429.9,18,7.04,,0
2023,Буландынский,Bulandy,52.63,70.42,oats,8.22,18.81,113.7,1509.8,19,13,543.6,-44.1,42.2,28.76,29.64,1.102,-429.9,18,11.82,,0
2023,Буландынский,Bulandy,52.63,70.42,rapeseed,13.83,18.81,113.7,1509.8,19,13,543.6,-44.1,42.2,28.76,29.64,1.102,-429.9,18,13.07,,0
2023,Буландынский,Bulandy,52.63,70.42,spring_wheat,9.57,18.81,113.7,1509.8,19,13,543.6,-44.1,42.2,28.76,29.64,1.102,-429.9,18,12.06,,0
2023,Буландынский,Bulandy,52.63,70.42,sunflower,8.22,18.81,113.7,1509.8,19,13,543.6,-44.1,42.2,28.76,29.64,1.102,-429.9,18,8.22,,0
2023,Бурабайский,Burabay,52.94,70.31,barley,10.5,18.58,102.4,1459.5,13,14,515.9,-54.9,61.0,27.57,29.53,1.044,-413.5,18,12.99,,0
2023,Бурабайский,Burabay,52.94,70.31,flax,5.25,18.58,102.4,1459.5,13,14,515.9,-54.9,61.0,27.57,29.53,1.044,-413.5,18,7.11,,0
2023,Бурабайский,Burabay,52.94,70.31,oats,8.29,18.58,102.4,1459.5,13,14,515.9,-54.9,61.0,27.57,29.53,1.044,-413.5,18,11.93,,0
2023,Бурабайский,Burabay,52.94,70.31,rapeseed,13.97,18.58,102.4,1459.5,13,14,515.9,-54.9,61.0,27.57,29.53,1.044,-413.5,18,13.19,,0
2023,Бурабайский,Burabay,52.94,70.31,spring_wheat,9.66,18.58,102.4,1459.5,13,14,515.9,-54.9,61.0,27.57,29.53,1.044,-413.5,18,12.18,,0
2023,Бурабайский,Burabay,52.94,70.31,sunflower,8.29,18.58,102.4,1459.5,13,14,515.9,-54.9,61.0,27.57,29.53,1.044,-413.5,18,8.3,,0
2023,Есильский,Esil,51.95,66.4,barley,9.3,19.86,149.6,1664.6,28,19,584.1,8.9,88.0,29.47,29.36,1.183,-434.5,18,11.5,,0
2023,Есильский,Esil,51.95,66.4,flax,4.65,19.86,149.6,1664.6,28,19,584.1,8.9,88.0,29.47,29.36,1.183,-434.5,18,6.29,,0
2023,Есильский,Esil,51.95,66.4,oats,7.35,19.86,149.6,1664.6,28,19,584.1,8.9,88.0,29.47,29.36,1.183,-434.5,18,10.57,,0
2023,Есильский,Esil,51.95,66.4,rapeseed,12.37,19.86,149.6,1664.6,28,19,584.1,8.9,88.0,29.47,29.36,1.183,-434.5,18,11.69,,0
2023,Есильский,Esil,51.95,66.4,spring_wheat,8.56,19.86,149.6,1664.6,28,19,584.1,8.9,88.0,29.47,29.36,1.183,-434.5,18,10.79,,0
2023,Есильский,Esil,51.95,66.4,sunflower,7.35,19.86,149.6,1664.6,28,19,584.1,8.9,88.0,29.47,29.36,1.183,-434.5,18,7.35,,0
2023,Кокшетау,Kokshetau,53.29,69.39,barley,10.2,19.21,123.0,1597.9,22,24,559.0,-42.2,39.9,29.22,29.88,1.096,-436.0,18,12.61,,0
2023,Кокшетау,Kokshetau,53.29,69.39,flax,5.1,19.21,123.0,1597.9,22,24,559.0,-42.2,39.9,29.22,29.88,1.096,-436.0,18,6.9,,0
2023,Кокшетау,Kokshetau,53.29,69.39,oats,8.06,19.21,123.0,1597.9,22,24,559.0,-42.2,39.9,29.22,29.88,1.096,-436.0,18,11.59,,0
2023,Кокшетау,Kokshetau,53.29,69.39,rapeseed,13.57,19.21,123.0,1597.9,22,24,559.0,-42.2,39.9,29.22,29.88,1.096,-436.0,18,12.81,,0
2023,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,9.38,19.21,123.0,1597.9,22,24,559.0,-42.2,39.9,29.22,29.88,1.096,-436.0,18,11.83,,0
2023,Кокшетау,Kokshetau,53.29,69.39,sunflower,8.06,19.21,123.0,1597.9,22,24,559.0,-42.2,39.9,29.22,29.88,1.096,-436.0,18,8.06,,0
2023,Сандыктауский,Sandyktau,52.45,68.75,barley,10.3,18.3,179.1,1459.5,12,17,514.4,-8.5,65.8,27.3,29.98,0.998,-335.3,18,12.74,,0
2023,Сандыктауский,Sandyktau,52.45,68.75,flax,5.15,18.3,179.1,1459.5,12,17,514.4,-8.5,65.8,27.3,29.98,0.998,-335.3,18,6.97,,0
2023,Сандыктауский,Sandyktau,52.45,68.75,oats,8.14,18.3,179.1,1459.5,12,17,514.4,-8.5,65.8,27.3,29.98,0.998,-335.3,18,11.71,,0
2023,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,13.7,18.3,179.1,1459.5,12,17,514.4,-8.5,65.8,27.3,29.98,0.998,-335.3,18,12.94,,0
2023,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,9.48,18.3,179.1,1459.5,12,17,514.4,-8.5,65.8,27.3,29.98,0.998,-335.3,18,11.95,,0
2023,Сандыктауский,Sandyktau,52.45,68.75,sunflower,8.14,18.3,179.1,1459.5,12,17,514.4,-8.5,65.8,27.3,29.98,0.998,-335.3,18,8.14,,0
2023,Шортандинский,Shortandy,51.7,70.99,barley,10.0,19.66,112.7,1640.8,26,20,590.4,-32.7,89.1,30.16,30.14,1.255,-477.7,18,12.37,,0
2023,Шортандинский,Shortandy,51.7,70.99,flax,5.0,19.66,112.7,1640.8,26,20,590.4,-32.7,89.1,30.16,30.14,1.255,-477.7,18,6.77,,0
2023,Шортандинский,Shortandy,51.7,70.99,oats,7.9,19.66,112.7,1640.8,26,20,590.4,-32.7,89.1,30.16,30.14,1.255,-477.7,18,11.37,,0
2023,Шортандинский,Shortandy,51.7,70.99,rapeseed,13.3,19.66,112.7,1640.8,26,20,590.4,-32.7,89.1,30.16,30.14,1.255,-477.7,18,12.56,,0
2023,Шортандинский,Shortandy,51.7,70.99,spring_wheat,9.2,19.66,112.7,1640.8,26,20,590.4,-32.7,89.1,30.16,30.14,1.255,-477.7,18,11.6,,0
2023,Шортандинский,Shortandy,51.7,70.99,sunflower,7.9,19.66,112.7,1640.8,26,20,590.4,-32.7,89.1,30.16,30.14,1.255,-477.7,18,7.9,,0
2023,Целиноградский,Tselinograd,51.18,71.03,barley,9.8,20.13,88.7,1672.2,34,11,595.7,-36.6,86.7,30.32,29.58,1.315,-507.0,18,12.12,,0
2023,Целиноградский,Tselinograd,51.18,71.03,flax,4.9,20.13,88.7,1672.2,34,11,595.7,-36.6,86.7,30.32,29.58,1.315,-507.0,18,6.63,,0
2023,Целиноградский,Tselinograd,51.18,71.03,oats,7.74,20.13,88.7,1672.2,34,11,595.7,-36.6,86.7,30.32,29.58,1.315,-507.0,18,11.14,,0
2023,Целиноградский,Tselinograd,51.18,71.03,rapeseed,13.03,20.13,88.7,1672.2,34,11,595.7,-36.6,86.7,30.32,29.58,1.315,-507.0,18,12.31,,0
2023,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,9.02,20.13,88.7,1672.2,34,11,595.7,-36.6,86.7,30.32,29.58,1.315,-507.0,18,11.37,,0
2023,Целиноградский,Tselinograd,51.18,71.03,sunflower,7.74,20.13,88.7,1672.2,34,11,595.7,-36.6,86.7,30.32,29.58,1.315,-507.0,18,7.74,,0
2023,Зерендинский,Zerenda,53.05,69.15,barley,10.6,18.45,136.0,1542.6,21,15,544.2,-38.5,38.4,28.63,29.76,1.025,-408.2,18,13.11,,0
2023,Зерендинский,Zerenda,53.05,69.15,flax,5.3,18.45,136.0,1542.6,21,15,544.2,-38.5,38.4,28.63,29.76,1.025,-408.2,18,7.17,,0
2023,Зерендинский,Zerenda,53.05,69.15,oats,8.37,18.45,136.0,1542.6,21,15,544.2,-38.5,38.4,28.63,29.76,1.025,-408.2,18,12.05,,0
2023,Зерендинский,Zerenda,53.05,69.15,rapeseed,14.1,18.45,136.0,1542.6,21,15,544.2,-38.5,38.4,28.63,29.76,1.025,-408.2,18,13.32,,0
2023,Зерендинский,Zerenda,53.05,69.15,spring_wheat,9.75,18.45,136.0,1542.6,21,15,544.2,-38.5,38.4,28.63,29.76,1.025,-408.2,18,12.3,,0
2023,Зерендинский,Zerenda,53.05,69.15,sunflower,8.37,18.45,136.0,1542.6,21,15,544.2,-38.5,38.4,28.63,29.76,1.025,-408.2,18,8.37,,0
2023,Жаксынский,Zhaksy,51.9,67.3,barley,9.2,18.98,159.4,1581.8,19,19,563.8,2.2,109.9,28.05,29.26,1.041,-404.4,18,11.38,,0
2023,Жаксынский,Zhaksy,51.9,67.3,flax,4.6,18.98,159.4,1581.8,19,19,563.8,2.2,109.9,28.05,29.26,1.041,-404.4,18,6.23,,0
2023,Жаксынский,Zhaksy,51.9,67.3,oats,7.27,18.98,159.4,1581.8,19,19,563.8,2.2,109.9,28.05,29.26,1.041,-404.4,18,10.46,,0
2023,Жаксынский,Zhaksy,51.9,67.3,rapeseed,12.24,18.98,159.4,1581.8,19,19,563.8,2.2,109.9,28.05,29.26,1.041,-404.4,18,11.56,,0
2023,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,8.46,18.98,159.4,1581.8,19,19,563.8,2.2,109.9,28.05,29.26,1.041,-404.4,18,10.67,,0
2023,Жаксынский,Zhaksy,51.9,67.3,sunflower,7.27,18.98,159.4,1581.8,19,19,563.8,2.2,109.9,28.05,29.26,1.041,-404.4,18,7.27,,0
2024,Атбасарский,Atbasar,51.81,68.36,barley,14.25,16.45,293.8,1411.5,7,8,445.8,105.5,166.2,25.15,24.07,0.489,-152.0,19,10.8,,0
2024,Атбасарский,Atbasar,51.81,68.36,flax,8.26,16.45,293.8,1411.5,7,8,445.8,105.5,166.2,25.15,24.07,0.489,-152.0,19,5.63,,0
2024,Атбасарский,Atbasar,51.81,68.36,oats,15.01,16.45,293.8,1411.5,7,8,445.8,105.5,166.2,25.15,24.07,0.489,-152.0,19,9.34,,0
2024,Атбасарский,Atbasar,51.81,68.36,rapeseed,18.24,16.45,293.8,1411.5,7,8,445.8,105.5,166.2,25.15,24.07,0.489,-152.0,19,12.6,,0
2024,Атбасарский,Atbasar,51.81,68.36,spring_wheat,13.3,16.45,293.8,1411.5,7,8,445.8,105.5,166.2,25.15,24.07,0.489,-152.0,19,10.07,,0
2024,Атбасарский,Atbasar,51.81,68.36,sunflower,13.87,16.45,293.8,1411.5,7,8,445.8,105.5,166.2,25.15,24.07,0.489,-152.0,19,7.47,,0
2024,Буландынский,Bulandy,52.63,70.42,barley,15.6,15.99,330.9,1265.3,1,6,396.7,62.7,130.5,23.54,23.77,0.44,-65.8,19,11.82,,0
2024,Буландынский,Bulandy,52.63,70.42,flax,9.05,15.99,330.9,1265.3,1,6,396.7,62.7,130.5,23.54,23.77,0.44,-65.8,19,6.17,,0
2024,Буландынский,Bulandy,52.63,70.42,oats,16.43,15.99,330.9,1265.3,1,6,396.7,62.7,130.5,23.54,23.77,0.44,-65.8,19,10.23,,0
2024,Буландынский,Bulandy,52.63,70.42,rapeseed,19.97,15.99,330.9,1265.3,1,6,396.7,62.7,130.5,23.54,23.77,0.44,-65.8,19,13.79,,0
2024,Буландынский,Bulandy,52.63,70.42,spring_wheat,14.56,15.99,330.9,1265.3,1,6,396.7,62.7,130.5,23.54,23.77,0.44,-65.8,19,11.02,,0
2024,Буландынский,Bulandy,52.63,70.42,sunflower,15.18,15.99,330.9,1265.3,1,6,396.7,62.7,130.5,23.54,23.77,0.44,-65.8,19,8.18,,0
2024,Бурабайский,Burabay,52.94,70.31,barley,15.75,15.9,445.3,1218.4,0,6,371.2,96.0,139.1,22.34,23.17,0.442,74.1,19,11.94,,0
2024,Бурабайский,Burabay,52.94,70.31,flax,9.13,15.9,445.3,1218.4,0,6,371.2,96.0,139.1,22.34,23.17,0.442,74.1,19,6.23,,0
2024,Бурабайский,Burabay,52.94,70.31,oats,16.59,15.9,445.3,1218.4,0,6,371.2,96.0,139.1,22.34,23.17,0.442,74.1,19,10.32,,0
2024,Бурабайский,Burabay,52.94,70.31,rapeseed,20.16,15.9,445.3,1218.4,0,6,371.2,96.0,139.1,22.34,23.17,0.442,74.1,19,13.93,,0
2024,Бурабайский,Burabay,52.94,70.31,spring_wheat,14.7,15.9,445.3,1218.4,0,6,371.2,96.0,139.1,22.34,23.17,0.442,74.1,19,11.13,,0
2024,Бурабайский,Burabay,52.94,70.31,sunflower,15.33,15.9,445.3,1218.4,0,6,371.2,96.0,139.1,22.34,23.17,0.442,74.1,19,8.26,,0
2024,Есильский,Esil,51.95,66.4,barley,13.95,17.33,247.1,1459.5,10,10,482.0,79.9,138.0,25.71,24.26,0.61,-234.9,19,10.57,0.2368,1
2024,Есильский,Esil,51.95,66.4,flax,8.09,17.33,247.1,1459.5,10,10,482.0,79.9,138.0,25.71,24.26,0.61,-234.9,19,5.52,0.2368,1
2024,Есильский,Esil,51.95,66.4,oats,14.69,17.33,247.1,1459.5,10,10,482.0,79.9,138.0,25.71,24.26,0.61,-234.9,19,9.15,0.2368,1
2024,Есильский,Esil,51.95,66.4,rapeseed,17.86,17.33,247.1,1459.5,10,10,482.0,79.9,138.0,25.71,24.26,0.61,-234.9,19,12.34,0.2368,1
2024,Есильский,Esil,51.95,66.4,spring_wheat,13.02,17.33,247.1,1459.5,10,10,482.0,79.9,138.0,25.71,24.26,0.61,-234.9,19,9.86,0.2368,1
2024,Есильский,Esil,51.95,66.4,sunflower,13.58,17.33,247.1,1459.5,10,10,482.0,79.9,138.0,25.71,24.26,0.61,-234.9,19,7.32,0.2368,1
2024,Кокшетау,Kokshetau,53.29,69.39,barley,15.3,16.45,356.8,1326.6,0,6,401.0,67.7,134.1,23.7,23.66,0.489,-44.2,19,11.59,,0
2024,Кокшетау,Kokshetau,53.29,69.39,flax,8.87,16.45,356.8,1326.6,0,6,401.0,67.7,134.1,23.7,23.66,0.489,-44.2,19,6.05,,0
2024,Кокшетау,Kokshetau,53.29,69.39,oats,16.12,16.45,356.8,1326.6,0,6,401.0,67.7,134.1,23.7,23.66,0.489,-44.2,19,10.03,,0
2024,Кокшетау,Kokshetau,53.29,69.39,rapeseed,19.58,16.45,356.8,1326.6,0,6,401.0,67.7,134.1,23.7,23.66,0.489,-44.2,19,13.53,,0
2024,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,14.28,16.45,356.8,1326.6,0,6,401.0,67.7,134.1,23.7,23.66,0.489,-44.2,19,10.81,,0
2024,Кокшетау,Kokshetau,53.29,69.39,sunflower,14.89,16.45,356.8,1326.6,0,6,401.0,67.7,134.1,23.7,23.66,0.489,-44.2,19,8.02,,0
2024,Сандыктауский,Sandyktau,52.45,68.75,barley,15.45,15.62,386.3,1249.8,0,6,397.2,97.3,153.2,23.36,23.53,0.418,-10.9,19,11.71,,0
2024,Сандыктауский,Sandyktau,52.45,68.75,flax,8.96,15.62,386.3,1249.8,0,6,397.2,97.3,153.2,23.36,23.53,0.418,-10.9,19,6.11,,0
2024,Сандыктауский,Sandyktau,52.45,68.75,oats,16.27,15.62,386.3,1249.8,0,6,397.2,97.3,153.2,23.36,23.53,0.418,-10.9,19,10.13,,0
2024,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,19.78,15.62,386.3,1249.8,0,6,397.2,97.3,153.2,23.36,23.53,0.418,-10.9,19,13.66,,0
2024,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,14.42,15.62,386.3,1249.8,0,6,397.2,97.3,153.2,23.36,23.53,0.418,-10.9,19,10.92,,0
2024,Сандыктауский,Sandyktau,52.45,68.75,sunflower,15.04,15.62,386.3,1249.8,0,6,397.2,97.3,153.2,23.36,23.53,0.418,-10.9,19,8.11,,0
2024,Шортандинский,Shortandy,51.7,70.99,barley,15.0,16.87,323.2,1390.3,5,8,440.4,93.1,152.9,25.09,25.63,0.556,-117.2,19,11.37,,0
2024,Шортандинский,Shortandy,51.7,70.99,flax,8.7,16.87,323.2,1390.3,5,8,440.4,93.1,152.9,25.09,25.63,0.556,-117.2,19,5.93,,0
2024,Шортандинский,Shortandy,51.7,70.99,oats,15.8,16.87,323.2,1390.3,5,8,440.4,93.1,152.9,25.09,25.63,0.556,-117.2,19,9.83,,0
2024,Шортандинский,Shortandy,51.7,70.99,rapeseed,19.2,16.87,323.2,1390.3,5,8,440.4,93.1,152.9,25.09,25.63,0.556,-117.2,19,13.26,,0
2024,Шортандинский,Shortandy,51.7,70.99,spring_wheat,14.0,16.87,323.2,1390.3,5,8,440.4,93.1,152.9,25.09,25.63,0.556,-117.2,19,10.6,,0
2024,Шортандинский,Shortandy,51.7,70.99,sunflower,14.6,16.87,323.2,1390.3,5,8,440.4,93.1,152.9,25.09,25.63,0.556,-117.2,19,7.87,,0
2024,Целиноградский,Tselinograd,51.18,71.03,barley,14.7,17.6,329.2,1431.4,6,6,450.7,135.1,163.6,25.15,25.44,0.657,-121.5,19,11.14,,0
2024,Целиноградский,Tselinograd,51.18,71.03,flax,8.53,17.6,329.2,1431.4,6,6,450.7,135.1,163.6,25.15,25.44,0.657,-121.5,19,5.81,,0
2024,Целиноградский,Tselinograd,51.18,71.03,oats,15.48,17.6,329.2,1431.4,6,6,450.7,135.1,163.6,25.15,25.44,0.657,-121.5,19,9.64,,0
2024,Целиноградский,Tselinograd,51.18,71.03,rapeseed,18.82,17.6,329.2,1431.4,6,6,450.7,135.1,163.6,25.15,25.44,0.657,-121.5,19,13.0,,0
2024,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,13.72,17.6,329.2,1431.4,6,6,450.7,135.1,163.6,25.15,25.44,0.657,-121.5,19,10.39,,0
2024,Целиноградский,Tselinograd,51.18,71.03,sunflower,14.31,17.6,329.2,1431.4,6,6,450.7,135.1,163.6,25.15,25.44,0.657,-121.5,19,7.71,,0
2024,Зерендинский,Zerenda,53.05,69.15,barley,15.9,15.71,339.5,1292.2,1,6,401.5,53.6,116.7,23.53,23.17,0.427,-62.0,19,12.05,0.2959,1
2024,Зерендинский,Zerenda,53.05,69.15,flax,9.22,15.71,339.5,1292.2,1,6,401.5,53.6,116.7,23.53,23.17,0.427,-62.0,19,6.29,0.2959,1
2024,Зерендинский,Zerenda,53.05,69.15,oats,16.75,15.71,339.5,1292.2,1,6,401.5,53.6,116.7,23.53,23.17,0.427,-62.0,19,10.42,0.2959,1
2024,Зерендинский,Zerenda,53.05,69.15,rapeseed,20.35,15.71,339.5,1292.2,1,6,401.5,53.6,116.7,23.53,23.17,0.427,-62.0,19,14.06,0.2959,1
2024,Зерендинский,Zerenda,53.05,69.15,spring_wheat,14.84,15.71,339.5,1292.2,1,6,401.5,53.6,116.7,23.53,23.17,0.427,-62.0,19,11.24,0.2959,1
2024,Зерендинский,Zerenda,53.05,69.15,sunflower,15.48,15.71,339.5,1292.2,1,6,401.5,53.6,116.7,23.53,23.17,0.427,-62.0,19,8.34,0.2959,1
2024,Жаксынский,Zhaksy,51.9,67.3,barley,13.8,16.54,281.9,1365.8,6,8,446.4,80.8,155.1,24.24,24.29,0.516,-164.5,19,10.46,,0
